Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-04;17:48:09;749;300;python3 -m app.rabbit_publisher 300
2024-01-04;17:48:19;933;166;python3 -m app.rabbit_publisher 166
2024-01-04;17:48:30;080;344;python3 -m app.rabbit_publisher 344
2024-01-04;17:48:40;249;252;python3 -m app.rabbit_publisher 252
2024-01-04;17:48:50;402;121;python3 -m app.rabbit_publisher 121
2024-01-04;17:49:00;541;143;python3 -m app.rabbit_publisher 143
2024-01-04;17:49:10;683;113;python3 -m app.rabbit_publisher 113
2024-01-04;17:49:20;840;237;python3 -m app.rabbit_publisher 237
2024-01-04;17:49:30;992;185;python3 -m app.rabbit_publisher 185
2024-01-04;17:49:41;139;315;python3 -m app.rabbit_publisher 315
2024-01-04;17:49:51;473;226;python3 -m app.rabbit_publisher 226
2024-01-04;17:50:01;623;120;python3 -m app.rabbit_publisher 120
2024-01-04;17:50:11;759;128;python3 -m app.rabbit_publisher 128
2024-01-04;17:50:21;898;133;python3 -m app.rabbit_publisher 133
2024-01-04;17:50:32;037;266;python3 -m app.rabbit_publisher 266
2024-01-04;17:50:42;190;266;python3 -m app.rabbit_publisher 266
2024-01-04;17:50:52;342;265;python3 -m app.rabbit_publisher 265
2024-01-04;17:51:02;497;319;python3 -m app.rabbit_publisher 319
2024-01-04;17:51:12;662;139;python3 -m app.rabbit_publisher 139
2024-01-04;17:51:22;803;233;python3 -m app.rabbit_publisher 233
2024-01-04;17:51:32;953;311;python3 -m app.rabbit_publisher 311
2024-01-04;17:51:43;112;223;python3 -m app.rabbit_publisher 223
2024-01-04;17:51:53;263;278;python3 -m app.rabbit_publisher 278
2024-01-04;17:52:03;420;171;python3 -m app.rabbit_publisher 171
2024-01-04;17:52:13;569;187;python3 -m app.rabbit_publisher 187
2024-01-04;17:52:23;715;331;python3 -m app.rabbit_publisher 331
2024-01-04;17:52:33;875;343;python3 -m app.rabbit_publisher 343
2024-01-04;17:52:44;037;179;python3 -m app.rabbit_publisher 179
2024-01-04;17:52:54;182;242;python3 -m app.rabbit_publisher 242
2024-01-04;17:53:04;332;307;python3 -m app.rabbit_publisher 307
2024-01-04;17:53:14;495;132;python3 -m app.rabbit_publisher 132
2024-01-04;17:53:24;637;167;python3 -m app.rabbit_publisher 167
2024-01-04;17:53:34;781;264;python3 -m app.rabbit_publisher 264
2024-01-04;17:53:44;933;338;python3 -m app.rabbit_publisher 338
2024-01-04;17:53:55;131;314;python3 -m app.rabbit_publisher 314
2024-01-04;17:54:05;293;266;python3 -m app.rabbit_publisher 266
2024-01-04;17:54:15;459;349;python3 -m app.rabbit_publisher 349
2024-01-04;17:54:25;620;184;python3 -m app.rabbit_publisher 184
2024-01-04;17:54:35;766;125;python3 -m app.rabbit_publisher 125
2024-01-04;17:54:45;906;139;python3 -m app.rabbit_publisher 139
2024-01-04;17:54:56;051;290;python3 -m app.rabbit_publisher 290
2024-01-04;17:55:06;215;104;python3 -m app.rabbit_publisher 104
2024-01-04;17:55:16;350;302;python3 -m app.rabbit_publisher 302
2024-01-04;17:55:26;524;138;python3 -m app.rabbit_publisher 138
2024-01-04;17:55:36;664;223;python3 -m app.rabbit_publisher 223
2024-01-04;17:55:46;811;290;python3 -m app.rabbit_publisher 290
2024-01-04;17:55:56;969;319;python3 -m app.rabbit_publisher 319
2024-01-04;17:56:07;129;219;python3 -m app.rabbit_publisher 219
2024-01-04;17:56:17;277;271;python3 -m app.rabbit_publisher 271
2024-01-04;17:56:27;435;144;python3 -m app.rabbit_publisher 144
2024-01-04;17:56:37;577;114;python3 -m app.rabbit_publisher 114
2024-01-04;17:56:47;735;311;python3 -m app.rabbit_publisher 311
2024-01-04;17:56:57;894;101;python3 -m app.rabbit_publisher 101
2024-01-04;17:57:08;033;287;python3 -m app.rabbit_publisher 287
2024-01-04;17:57:18;189;159;python3 -m app.rabbit_publisher 159
2024-01-04;17:57:28;333;101;python3 -m app.rabbit_publisher 101
2024-01-04;17:57:38;473;286;python3 -m app.rabbit_publisher 286
2024-01-04;17:57:48;632;147;python3 -m app.rabbit_publisher 147
2024-01-04;17:57:58;775;269;python3 -m app.rabbit_publisher 269
2024-01-04;17:58:08;929;115;python3 -m app.rabbit_publisher 115
2024-01-04;17:58:19;064;227;python3 -m app.rabbit_publisher 227
2024-01-04;17:58:29;214;264;python3 -m app.rabbit_publisher 264
2024-01-04;17:58:39;367;286;python3 -m app.rabbit_publisher 286
2024-01-04;17:58:49;544;303;python3 -m app.rabbit_publisher 303
2024-01-04;17:58:59;707;248;python3 -m app.rabbit_publisher 248
2024-01-04;17:59:09;857;223;python3 -m app.rabbit_publisher 223
2024-01-04;17:59:20;011;248;python3 -m app.rabbit_publisher 248
2024-01-04;17:59:30;164;118;python3 -m app.rabbit_publisher 118
2024-01-04;17:59:40;303;218;python3 -m app.rabbit_publisher 218
2024-01-04;17:59:50;472;324;python3 -m app.rabbit_publisher 324
2024-01-04;18:00:00;631;287;python3 -m app.rabbit_publisher 287
2024-01-04;18:00:10;789;183;python3 -m app.rabbit_publisher 183
2024-01-04;18:00:20;934;306;python3 -m app.rabbit_publisher 306
2024-01-04;18:00:31;091;291;python3 -m app.rabbit_publisher 291
2024-01-04;18:00:41;244;335;python3 -m app.rabbit_publisher 335
2024-01-04;18:00:51;412;320;python3 -m app.rabbit_publisher 320
2024-01-04;18:01:01;572;149;python3 -m app.rabbit_publisher 149
2024-01-04;18:01:11;721;214;python3 -m app.rabbit_publisher 214
2024-01-04;18:01:22;010;197;python3 -m app.rabbit_publisher 197
2024-01-04;18:01:32;188;127;python3 -m app.rabbit_publisher 127
2024-01-04;18:01:42;344;106;python3 -m app.rabbit_publisher 106
2024-01-04;18:01:52;596;323;python3 -m app.rabbit_publisher 323
2024-01-04;18:02:02;762;306;python3 -m app.rabbit_publisher 306
2024-01-04;18:02:12;939;171;python3 -m app.rabbit_publisher 171
2024-01-04;18:02:23;090;162;python3 -m app.rabbit_publisher 162
2024-01-04;18:02:33;240;176;python3 -m app.rabbit_publisher 176
2024-01-04;18:02:43;383;141;python3 -m app.rabbit_publisher 141
2024-01-04;18:02:53;531;291;python3 -m app.rabbit_publisher 291
2024-01-04;18:03:03;689;226;python3 -m app.rabbit_publisher 226
2024-01-04;18:03:13;842;319;python3 -m app.rabbit_publisher 319
2024-01-04;18:03:24;010;129;python3 -m app.rabbit_publisher 129
2024-01-04;18:03:34;153;131;python3 -m app.rabbit_publisher 131
2024-01-04;18:03:44;312;153;python3 -m app.rabbit_publisher 153
2024-01-04;18:03:54;456;216;python3 -m app.rabbit_publisher 216
2024-01-04;18:04:04;628;340;python3 -m app.rabbit_publisher 340
2024-01-04;18:04:14;826;197;python3 -m app.rabbit_publisher 197
2024-01-04;18:04:24;978;321;python3 -m app.rabbit_publisher 321
2024-01-04;18:04:35;237;290;python3 -m app.rabbit_publisher 290
2024-01-04;18:04:45;392;180;python3 -m app.rabbit_publisher 180
2024-01-04;18:04:55;542;111;python3 -m app.rabbit_publisher 111
2024-01-04;18:05:05;684;133;python3 -m app.rabbit_publisher 133
2024-01-04;18:05:15;826;136;python3 -m app.rabbit_publisher 136
2024-01-04;18:05:25;981;252;python3 -m app.rabbit_publisher 252
2024-01-04;18:05:36;150;245;python3 -m app.rabbit_publisher 245
2024-01-04;18:05:46;303;314;python3 -m app.rabbit_publisher 314
2024-01-04;18:05:56;463;169;python3 -m app.rabbit_publisher 169
2024-01-04;18:06:06;626;172;python3 -m app.rabbit_publisher 172
2024-01-04;18:06:16;774;221;python3 -m app.rabbit_publisher 221
2024-01-04;18:06:27;049;191;python3 -m app.rabbit_publisher 191
2024-01-04;18:06:37;197;119;python3 -m app.rabbit_publisher 119
2024-01-04;18:06:47;338;179;python3 -m app.rabbit_publisher 179
2024-01-04;18:06:57;483;334;python3 -m app.rabbit_publisher 334
2024-01-04;18:07:07;644;205;python3 -m app.rabbit_publisher 205
2024-01-04;18:07:17;796;138;python3 -m app.rabbit_publisher 138
2024-01-04;18:07:27;943;265;python3 -m app.rabbit_publisher 265
2024-01-04;18:07:38;099;306;python3 -m app.rabbit_publisher 306
2024-01-04;18:07:48;256;290;python3 -m app.rabbit_publisher 290
2024-01-04;18:07:58;409;150;python3 -m app.rabbit_publisher 150
2024-01-04;18:08:08;551;198;python3 -m app.rabbit_publisher 198
2024-01-04;18:08:18;698;142;python3 -m app.rabbit_publisher 142
2024-01-04;18:08:28;837;162;python3 -m app.rabbit_publisher 162
2024-01-04;18:08:38;982;160;python3 -m app.rabbit_publisher 160
2024-01-04;18:08:49;127;335;python3 -m app.rabbit_publisher 335
2024-01-04;18:08:59;289;282;python3 -m app.rabbit_publisher 282
2024-01-04;18:09:09;455;332;python3 -m app.rabbit_publisher 332
2024-01-04;18:09:19;624;228;python3 -m app.rabbit_publisher 228
2024-01-04;18:09:29;781;217;python3 -m app.rabbit_publisher 217
2024-01-04;18:09:39;929;153;python3 -m app.rabbit_publisher 153
2024-01-04;18:09:50;097;334;python3 -m app.rabbit_publisher 334
2024-01-04;18:10:00;257;127;python3 -m app.rabbit_publisher 127
2024-01-04;18:10:10;397;298;python3 -m app.rabbit_publisher 298
2024-01-04;18:10:20;554;298;python3 -m app.rabbit_publisher 298
2024-01-04;18:10:30;744;215;python3 -m app.rabbit_publisher 215
2024-01-04;18:10:40;897;169;python3 -m app.rabbit_publisher 169
2024-01-04;18:10:51;043;334;python3 -m app.rabbit_publisher 334
2024-01-04;18:11:01;231;278;python3 -m app.rabbit_publisher 278
2024-01-04;18:11:11;412;276;python3 -m app.rabbit_publisher 276
2024-01-04;18:11:21;571;248;python3 -m app.rabbit_publisher 248
2024-01-04;18:11:31;728;323;python3 -m app.rabbit_publisher 323
2024-01-04;18:11:41;906;225;python3 -m app.rabbit_publisher 225
2024-01-04;18:11:52;064;230;python3 -m app.rabbit_publisher 230
2024-01-04;18:12:02;216;332;python3 -m app.rabbit_publisher 332
2024-01-04;18:12:12;406;323;python3 -m app.rabbit_publisher 323
2024-01-04;18:12:22;568;127;python3 -m app.rabbit_publisher 127
2024-01-04;18:12:32;709;211;python3 -m app.rabbit_publisher 211
2024-01-04;18:12:42;875;300;python3 -m app.rabbit_publisher 300
2024-01-04;18:12:53;055;206;python3 -m app.rabbit_publisher 206
2024-01-04;18:13:03;209;152;python3 -m app.rabbit_publisher 152
2024-01-04;18:13:13;355;320;python3 -m app.rabbit_publisher 320
2024-01-04;18:13:23;518;186;python3 -m app.rabbit_publisher 186
2024-01-04;18:13:33;689;211;python3 -m app.rabbit_publisher 211
2024-01-04;18:13:43;862;210;python3 -m app.rabbit_publisher 210
2024-01-04;18:13:54;013;120;python3 -m app.rabbit_publisher 120
2024-01-04;18:14:04;156;115;python3 -m app.rabbit_publisher 115
2024-01-04;18:14:14;295;263;python3 -m app.rabbit_publisher 263
2024-01-04;18:14:24;455;124;python3 -m app.rabbit_publisher 124
2024-01-04;18:14:34;605;156;python3 -m app.rabbit_publisher 156
2024-01-04;18:14:44;777;331;python3 -m app.rabbit_publisher 331
2024-01-04;18:14:54;939;206;python3 -m app.rabbit_publisher 206
2024-01-04;18:15:05;183;121;python3 -m app.rabbit_publisher 121
2024-01-04;18:15:15;331;319;python3 -m app.rabbit_publisher 319
2024-01-04;18:15:25;493;143;python3 -m app.rabbit_publisher 143
2024-01-04;18:15:35;637;342;python3 -m app.rabbit_publisher 342
2024-01-04;18:15:45;812;180;python3 -m app.rabbit_publisher 180
2024-01-04;18:15:55;965;328;python3 -m app.rabbit_publisher 328
2024-01-04;18:16:06;126;108;python3 -m app.rabbit_publisher 108
2024-01-04;18:16:16;262;298;python3 -m app.rabbit_publisher 298
2024-01-04;18:16:26;418;281;python3 -m app.rabbit_publisher 281
2024-01-04;18:16:36;583;170;python3 -m app.rabbit_publisher 170
2024-01-04;18:16:46;726;120;python3 -m app.rabbit_publisher 120
2024-01-04;18:16:56;864;327;python3 -m app.rabbit_publisher 327
2024-01-04;18:17:07;026;107;python3 -m app.rabbit_publisher 107
2024-01-04;18:17:17;165;326;python3 -m app.rabbit_publisher 326
2024-01-04;18:17:27;324;192;python3 -m app.rabbit_publisher 192
2024-01-04;18:17:37;475;334;python3 -m app.rabbit_publisher 334
2024-01-04;18:17:47;637;206;python3 -m app.rabbit_publisher 206
2024-01-04;18:17:57;783;158;python3 -m app.rabbit_publisher 158
2024-01-04;18:18:07;925;330;python3 -m app.rabbit_publisher 330
2024-01-04;18:18:18;087;244;python3 -m app.rabbit_publisher 244
2024-01-04;18:18:28;236;348;python3 -m app.rabbit_publisher 348
2024-01-04;18:18:38;433;303;python3 -m app.rabbit_publisher 303
2024-01-04;18:18:48;594;329;python3 -m app.rabbit_publisher 329
2024-01-04;18:18:58;757;272;python3 -m app.rabbit_publisher 272
2024-01-04;18:19:08;910;291;python3 -m app.rabbit_publisher 291
2024-01-04;18:19:19;112;296;python3 -m app.rabbit_publisher 296
2024-01-04;18:19:29;272;290;python3 -m app.rabbit_publisher 290
2024-01-04;18:19:39;433;144;python3 -m app.rabbit_publisher 144
2024-01-04;18:19:49;601;130;python3 -m app.rabbit_publisher 130
2024-01-04;18:19:59;741;232;python3 -m app.rabbit_publisher 232
2024-01-04;18:20:09;894;313;python3 -m app.rabbit_publisher 313
2024-01-04;18:20:20;052;320;python3 -m app.rabbit_publisher 320
2024-01-04;18:20:30;212;247;python3 -m app.rabbit_publisher 247
2024-01-04;18:20:40;361;165;python3 -m app.rabbit_publisher 165
2024-01-04;18:20:50;505;188;python3 -m app.rabbit_publisher 188
2024-01-04;18:21:00;656;302;python3 -m app.rabbit_publisher 302
2024-01-04;18:21:10;816;122;python3 -m app.rabbit_publisher 122
2024-01-04;18:21:20;955;290;python3 -m app.rabbit_publisher 290
2024-01-04;18:21:31;114;117;python3 -m app.rabbit_publisher 117
2024-01-04;18:21:41;251;177;python3 -m app.rabbit_publisher 177
2024-01-04;18:21:51;403;224;python3 -m app.rabbit_publisher 224
2024-01-04;18:22:01;555;187;python3 -m app.rabbit_publisher 187
2024-01-04;18:22:11;706;104;python3 -m app.rabbit_publisher 104
2024-01-04;18:22:21;841;192;python3 -m app.rabbit_publisher 192
2024-01-04;18:22:31;999;310;python3 -m app.rabbit_publisher 310
2024-01-04;18:22:42;169;185;python3 -m app.rabbit_publisher 185
2024-01-04;18:22:52;314;105;python3 -m app.rabbit_publisher 105
2024-01-04;18:23:02;448;325;python3 -m app.rabbit_publisher 325
2024-01-04;18:23:12;640;111;python3 -m app.rabbit_publisher 111
2024-01-04;18:23:22;782;348;python3 -m app.rabbit_publisher 348
2024-01-04;18:23:32;954;291;python3 -m app.rabbit_publisher 291
2024-01-04;18:23:43;114;349;python3 -m app.rabbit_publisher 349
2024-01-04;18:23:53;277;110;python3 -m app.rabbit_publisher 110
2024-01-04;18:24:03;430;243;python3 -m app.rabbit_publisher 243
2024-01-04;18:24:13;582;117;python3 -m app.rabbit_publisher 117
2024-01-04;18:24:23;723;285;python3 -m app.rabbit_publisher 285
2024-01-04;18:24:33;879;188;python3 -m app.rabbit_publisher 188
2024-01-04;18:24:44;024;262;python3 -m app.rabbit_publisher 262
2024-01-04;18:24:54;201;131;python3 -m app.rabbit_publisher 131
2024-01-04;18:25:04;350;271;python3 -m app.rabbit_publisher 271
2024-01-04;18:25:14;511;325;python3 -m app.rabbit_publisher 325
2024-01-04;18:25:24;682;169;python3 -m app.rabbit_publisher 169
2024-01-04;18:25:34;853;242;python3 -m app.rabbit_publisher 242
2024-01-04;18:25:45;014;125;python3 -m app.rabbit_publisher 125
2024-01-04;18:25:55;168;199;python3 -m app.rabbit_publisher 199
2024-01-04;18:26:05;337;273;python3 -m app.rabbit_publisher 273
2024-01-04;18:26:15;494;193;python3 -m app.rabbit_publisher 193
2024-01-04;18:26:25;646;218;python3 -m app.rabbit_publisher 218
2024-01-04;18:26:35;836;201;python3 -m app.rabbit_publisher 201
2024-01-04;18:26:45;982;209;python3 -m app.rabbit_publisher 209
2024-01-04;18:26:56;155;334;python3 -m app.rabbit_publisher 334
2024-01-04;18:27:06;318;315;python3 -m app.rabbit_publisher 315
2024-01-04;18:27:16;506;314;python3 -m app.rabbit_publisher 314
2024-01-04;18:27:26;668;180;python3 -m app.rabbit_publisher 180
2024-01-04;18:27:36;843;333;python3 -m app.rabbit_publisher 333
2024-01-04;18:27:47;011;147;python3 -m app.rabbit_publisher 147
2024-01-04;18:27:57;155;198;python3 -m app.rabbit_publisher 198
2024-01-04;18:28:07;302;204;python3 -m app.rabbit_publisher 204
2024-01-04;18:28:17;452;253;python3 -m app.rabbit_publisher 253
2024-01-04;18:28:27;606;135;python3 -m app.rabbit_publisher 135
2024-01-04;18:28:37;763;335;python3 -m app.rabbit_publisher 335
2024-01-04;18:28:47;941;164;python3 -m app.rabbit_publisher 164
2024-01-04;18:28:58;087;203;python3 -m app.rabbit_publisher 203
2024-01-04;18:29:08;236;231;python3 -m app.rabbit_publisher 231
2024-01-04;18:29:18;392;112;python3 -m app.rabbit_publisher 112
2024-01-04;18:29:28;539;179;python3 -m app.rabbit_publisher 179
2024-01-04;18:29:38;688;254;python3 -m app.rabbit_publisher 254
2024-01-04;18:29:48;856;117;python3 -m app.rabbit_publisher 117
2024-01-04;18:29:59;002;136;python3 -m app.rabbit_publisher 136
2024-01-04;18:30:09;294;306;python3 -m app.rabbit_publisher 306
2024-01-04;18:30:19;474;315;python3 -m app.rabbit_publisher 315
2024-01-04;18:30:29;635;327;python3 -m app.rabbit_publisher 327
2024-01-04;18:30:39;792;269;python3 -m app.rabbit_publisher 269
2024-01-04;18:30:49;945;282;python3 -m app.rabbit_publisher 282
2024-01-04;18:31:00;104;226;python3 -m app.rabbit_publisher 226
2024-01-04;18:31:10;253;123;python3 -m app.rabbit_publisher 123
2024-01-04;18:31:20;390;122;python3 -m app.rabbit_publisher 122
2024-01-04;18:31:30;533;183;python3 -m app.rabbit_publisher 183
2024-01-04;18:31:40;678;147;python3 -m app.rabbit_publisher 147
2024-01-04;18:31:50;820;340;python3 -m app.rabbit_publisher 340
2024-01-04;18:32:00;995;326;python3 -m app.rabbit_publisher 326
2024-01-04;18:32:11;155;195;python3 -m app.rabbit_publisher 195
2024-01-04;18:32:21;303;321;python3 -m app.rabbit_publisher 321
2024-01-04;18:32:31;461;178;python3 -m app.rabbit_publisher 178
2024-01-04;18:32:41;608;308;python3 -m app.rabbit_publisher 308
2024-01-04;18:32:51;764;242;python3 -m app.rabbit_publisher 242
2024-01-04;18:33:01;915;305;python3 -m app.rabbit_publisher 305
2024-01-04;18:33:12;075;190;python3 -m app.rabbit_publisher 190
2024-01-04;18:33:22;222;150;python3 -m app.rabbit_publisher 150
2024-01-04;18:33:32;361;285;python3 -m app.rabbit_publisher 285
2024-01-04;18:33:42;518;272;python3 -m app.rabbit_publisher 272
2024-01-04;18:33:52;676;240;python3 -m app.rabbit_publisher 240
2024-01-04;18:34:02;827;210;python3 -m app.rabbit_publisher 210
2024-01-04;18:34:12;978;296;python3 -m app.rabbit_publisher 296
2024-01-04;18:34:23;153;270;python3 -m app.rabbit_publisher 270
2024-01-04;18:34:33;309;233;python3 -m app.rabbit_publisher 233
2024-01-04;18:34:43;456;180;python3 -m app.rabbit_publisher 180
2024-01-04;18:34:53;606;248;python3 -m app.rabbit_publisher 248
2024-01-04;18:35:03;770;127;python3 -m app.rabbit_publisher 127
2024-01-04;18:35:13;928;268;python3 -m app.rabbit_publisher 268
2024-01-04;18:35:24;093;301;python3 -m app.rabbit_publisher 301
2024-01-04;18:35:34;276;139;python3 -m app.rabbit_publisher 139
2024-01-04;18:35:44;415;104;python3 -m app.rabbit_publisher 104
2024-01-04;18:35:54;555;237;python3 -m app.rabbit_publisher 237
2024-01-04;18:36:04;704;110;python3 -m app.rabbit_publisher 110
2024-01-04;18:36:14;842;314;python3 -m app.rabbit_publisher 314
2024-01-04;18:36:25;039;288;python3 -m app.rabbit_publisher 288
2024-01-04;18:36:35;253;153;python3 -m app.rabbit_publisher 153
2024-01-04;18:36:45;395;313;python3 -m app.rabbit_publisher 313
2024-01-04;18:36:55;552;297;python3 -m app.rabbit_publisher 297
2024-01-04;18:37:05;707;343;python3 -m app.rabbit_publisher 343
2024-01-04;18:37:15;868;337;python3 -m app.rabbit_publisher 337
2024-01-04;18:37:26;115;317;python3 -m app.rabbit_publisher 317
2024-01-04;18:37:36;285;170;python3 -m app.rabbit_publisher 170
2024-01-04;18:37:46;441;186;python3 -m app.rabbit_publisher 186
2024-01-04;18:37:56;589;336;python3 -m app.rabbit_publisher 336
2024-01-04;18:38:06;751;287;python3 -m app.rabbit_publisher 287
2024-01-04;18:38:16;932;245;python3 -m app.rabbit_publisher 245
2024-01-04;18:38:27;110;112;python3 -m app.rabbit_publisher 112
2024-01-04;18:38:37;248;261;python3 -m app.rabbit_publisher 261
2024-01-04;18:38:47;399;276;python3 -m app.rabbit_publisher 276
2024-01-04;18:38:57;558;184;python3 -m app.rabbit_publisher 184
2024-01-04;18:39:07;704;305;python3 -m app.rabbit_publisher 305
2024-01-04;18:39:17;868;149;python3 -m app.rabbit_publisher 149
2024-01-04;18:39:28;008;238;python3 -m app.rabbit_publisher 238
2024-01-04;18:39:38;159;269;python3 -m app.rabbit_publisher 269
