Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-06;06:57:24;474;306;python3 -m app.rabbit_publisher 306
2024-01-06;06:57:34;632;204;python3 -m app.rabbit_publisher 204
2024-01-06;06:57:44;803;234;python3 -m app.rabbit_publisher 234
2024-01-06;06:57:54;950;296;python3 -m app.rabbit_publisher 296
2024-01-06;06:58:05;213;283;python3 -m app.rabbit_publisher 283
2024-01-06;06:58:15;387;173;python3 -m app.rabbit_publisher 173
2024-01-06;06:58:25;538;304;python3 -m app.rabbit_publisher 304
2024-01-06;06:58:35;737;119;python3 -m app.rabbit_publisher 119
2024-01-06;06:58:45;939;259;python3 -m app.rabbit_publisher 259
2024-01-06;06:58:56;094;132;python3 -m app.rabbit_publisher 132
2024-01-06;06:59:06;234;184;python3 -m app.rabbit_publisher 184
2024-01-06;06:59:16;394;262;python3 -m app.rabbit_publisher 262
2024-01-06;06:59:26;562;344;python3 -m app.rabbit_publisher 344
2024-01-06;06:59:36;721;338;python3 -m app.rabbit_publisher 338
2024-01-06;06:59:46;882;221;python3 -m app.rabbit_publisher 221
2024-01-06;06:59:57;031;161;python3 -m app.rabbit_publisher 161
2024-01-06;07:00:07;174;112;python3 -m app.rabbit_publisher 112
2024-01-06;07:00:17;314;298;python3 -m app.rabbit_publisher 298
2024-01-06;07:00:27;471;227;python3 -m app.rabbit_publisher 227
2024-01-06;07:00:37;619;245;python3 -m app.rabbit_publisher 245
2024-01-06;07:00:47;778;252;python3 -m app.rabbit_publisher 252
2024-01-06;07:00:57;932;158;python3 -m app.rabbit_publisher 158
2024-01-06;07:01:08;078;151;python3 -m app.rabbit_publisher 151
2024-01-06;07:01:18;219;190;python3 -m app.rabbit_publisher 190
2024-01-06;07:01:28;371;252;python3 -m app.rabbit_publisher 252
2024-01-06;07:01:38;539;133;python3 -m app.rabbit_publisher 133
2024-01-06;07:01:48;685;198;python3 -m app.rabbit_publisher 198
2024-01-06;07:01:58;833;334;python3 -m app.rabbit_publisher 334
2024-01-06;07:02:08;999;142;python3 -m app.rabbit_publisher 142
2024-01-06;07:02:19;139;137;python3 -m app.rabbit_publisher 137
2024-01-06;07:02:29;278;152;python3 -m app.rabbit_publisher 152
2024-01-06;07:02:39;420;143;python3 -m app.rabbit_publisher 143
2024-01-06;07:02:49;561;183;python3 -m app.rabbit_publisher 183
2024-01-06;07:02:59;708;317;python3 -m app.rabbit_publisher 317
2024-01-06;07:03:09;890;308;python3 -m app.rabbit_publisher 308
2024-01-06;07:03:20;049;111;python3 -m app.rabbit_publisher 111
2024-01-06;07:03:30;188;327;python3 -m app.rabbit_publisher 327
2024-01-06;07:03:40;349;342;python3 -m app.rabbit_publisher 342
2024-01-06;07:03:50;528;106;python3 -m app.rabbit_publisher 106
2024-01-06;07:04:00;667;325;python3 -m app.rabbit_publisher 325
2024-01-06;07:04:10;829;280;python3 -m app.rabbit_publisher 280
2024-01-06;07:04:20;981;143;python3 -m app.rabbit_publisher 143
2024-01-06;07:04:31;125;249;python3 -m app.rabbit_publisher 249
2024-01-06;07:04:41;276;141;python3 -m app.rabbit_publisher 141
2024-01-06;07:04:51;419;310;python3 -m app.rabbit_publisher 310
2024-01-06;07:05:01;579;201;python3 -m app.rabbit_publisher 201
2024-01-06;07:05:11;726;346;python3 -m app.rabbit_publisher 346
2024-01-06;07:05:21;889;141;python3 -m app.rabbit_publisher 141
2024-01-06;07:05:32;033;191;python3 -m app.rabbit_publisher 191
2024-01-06;07:05:42;180;123;python3 -m app.rabbit_publisher 123
2024-01-06;07:05:52;333;255;python3 -m app.rabbit_publisher 255
2024-01-06;07:06:02;669;303;python3 -m app.rabbit_publisher 303
2024-01-06;07:06:12;858;277;python3 -m app.rabbit_publisher 277
2024-01-06;07:06:23;124;269;python3 -m app.rabbit_publisher 269
2024-01-06;07:06:33;280;248;python3 -m app.rabbit_publisher 248
2024-01-06;07:06:43;437;187;python3 -m app.rabbit_publisher 187
2024-01-06;07:06:53;589;302;python3 -m app.rabbit_publisher 302
2024-01-06;07:07:03;789;215;python3 -m app.rabbit_publisher 215
2024-01-06;07:07:13;943;262;python3 -m app.rabbit_publisher 262
2024-01-06;07:07:24;108;327;python3 -m app.rabbit_publisher 327
2024-01-06;07:07:34;273;261;python3 -m app.rabbit_publisher 261
2024-01-06;07:07:44;433;263;python3 -m app.rabbit_publisher 263
2024-01-06;07:07:54;594;111;python3 -m app.rabbit_publisher 111
2024-01-06;07:08:04;737;174;python3 -m app.rabbit_publisher 174
2024-01-06;07:08:14;897;211;python3 -m app.rabbit_publisher 211
2024-01-06;07:08:25;055;235;python3 -m app.rabbit_publisher 235
2024-01-06;07:08:35;283;163;python3 -m app.rabbit_publisher 163
2024-01-06;07:08:45;434;279;python3 -m app.rabbit_publisher 279
2024-01-06;07:08:55;610;226;python3 -m app.rabbit_publisher 226
2024-01-06;07:09:05;766;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:09:15;933;165;python3 -m app.rabbit_publisher 165
2024-01-06;07:09:26;094;208;python3 -m app.rabbit_publisher 208
2024-01-06;07:09:36;246;254;python3 -m app.rabbit_publisher 254
2024-01-06;07:09:46;407;103;python3 -m app.rabbit_publisher 103
2024-01-06;07:09:56;552;340;python3 -m app.rabbit_publisher 340
2024-01-06;07:10:06;730;318;python3 -m app.rabbit_publisher 318
2024-01-06;07:10:16;910;332;python3 -m app.rabbit_publisher 332
2024-01-06;07:10:27;079;168;python3 -m app.rabbit_publisher 168
2024-01-06;07:10:37;232;279;python3 -m app.rabbit_publisher 279
2024-01-06;07:10:47;552;153;python3 -m app.rabbit_publisher 153
2024-01-06;07:10:57;711;318;python3 -m app.rabbit_publisher 318
2024-01-06;07:11:07;872;121;python3 -m app.rabbit_publisher 121
2024-01-06;07:11:18;017;260;python3 -m app.rabbit_publisher 260
2024-01-06;07:11:28;172;347;python3 -m app.rabbit_publisher 347
2024-01-06;07:11:38;331;122;python3 -m app.rabbit_publisher 122
2024-01-06;07:11:48;469;308;python3 -m app.rabbit_publisher 308
2024-01-06;07:11:58;646;160;python3 -m app.rabbit_publisher 160
2024-01-06;07:12:08;791;328;python3 -m app.rabbit_publisher 328
2024-01-06;07:12:18;949;312;python3 -m app.rabbit_publisher 312
2024-01-06;07:12:29;111;335;python3 -m app.rabbit_publisher 335
2024-01-06;07:12:39;269;269;python3 -m app.rabbit_publisher 269
2024-01-06;07:12:49;423;207;python3 -m app.rabbit_publisher 207
2024-01-06;07:12:59;572;106;python3 -m app.rabbit_publisher 106
2024-01-06;07:13:09;706;205;python3 -m app.rabbit_publisher 205
2024-01-06;07:13:19;850;318;python3 -m app.rabbit_publisher 318
2024-01-06;07:13:30;008;139;python3 -m app.rabbit_publisher 139
2024-01-06;07:13:40;154;306;python3 -m app.rabbit_publisher 306
2024-01-06;07:13:50;313;179;python3 -m app.rabbit_publisher 179
2024-01-06;07:14:00;458;174;python3 -m app.rabbit_publisher 174
2024-01-06;07:14:10;602;171;python3 -m app.rabbit_publisher 171
2024-01-06;07:14:20;743;174;python3 -m app.rabbit_publisher 174
2024-01-06;07:14:30;887;223;python3 -m app.rabbit_publisher 223
2024-01-06;07:14:41;053;302;python3 -m app.rabbit_publisher 302
2024-01-06;07:14:51;235;195;python3 -m app.rabbit_publisher 195
2024-01-06;07:15:01;435;101;python3 -m app.rabbit_publisher 101
2024-01-06;07:15:11;573;253;python3 -m app.rabbit_publisher 253
2024-01-06;07:15:21;763;259;python3 -m app.rabbit_publisher 259
2024-01-06;07:15:31;932;145;python3 -m app.rabbit_publisher 145
2024-01-06;07:15:42;095;101;python3 -m app.rabbit_publisher 101
2024-01-06;07:15:52;249;122;python3 -m app.rabbit_publisher 122
2024-01-06;07:16:02;394;300;python3 -m app.rabbit_publisher 300
2024-01-06;07:16:12;554;144;python3 -m app.rabbit_publisher 144
2024-01-06;07:16:22;699;347;python3 -m app.rabbit_publisher 347
2024-01-06;07:16:32;898;215;python3 -m app.rabbit_publisher 215
2024-01-06;07:16:43;065;301;python3 -m app.rabbit_publisher 301
2024-01-06;07:16:53;223;261;python3 -m app.rabbit_publisher 261
2024-01-06;07:17:03;405;259;python3 -m app.rabbit_publisher 259
2024-01-06;07:17:13;558;253;python3 -m app.rabbit_publisher 253
2024-01-06;07:17:23;718;258;python3 -m app.rabbit_publisher 258
2024-01-06;07:17:33;873;158;python3 -m app.rabbit_publisher 158
2024-01-06;07:17:44;036;124;python3 -m app.rabbit_publisher 124
2024-01-06;07:17:54;182;247;python3 -m app.rabbit_publisher 247
2024-01-06;07:18:04;336;213;python3 -m app.rabbit_publisher 213
2024-01-06;07:18:14;499;152;python3 -m app.rabbit_publisher 152
2024-01-06;07:18:24;647;170;python3 -m app.rabbit_publisher 170
2024-01-06;07:18:34;806;262;python3 -m app.rabbit_publisher 262
2024-01-06;07:18:44;973;217;python3 -m app.rabbit_publisher 217
2024-01-06;07:18:55;139;236;python3 -m app.rabbit_publisher 236
2024-01-06;07:19:05;302;120;python3 -m app.rabbit_publisher 120
2024-01-06;07:19:15;468;239;python3 -m app.rabbit_publisher 239
2024-01-06;07:19:25;652;257;python3 -m app.rabbit_publisher 257
2024-01-06;07:19:35;835;102;python3 -m app.rabbit_publisher 102
2024-01-06;07:19:45;982;311;python3 -m app.rabbit_publisher 311
2024-01-06;07:19:56;163;232;python3 -m app.rabbit_publisher 232
2024-01-06;07:20:06;316;336;python3 -m app.rabbit_publisher 336
2024-01-06;07:20:16;481;271;python3 -m app.rabbit_publisher 271
2024-01-06;07:20:26;636;158;python3 -m app.rabbit_publisher 158
2024-01-06;07:20:36;777;346;python3 -m app.rabbit_publisher 346
2024-01-06;07:20:46;939;248;python3 -m app.rabbit_publisher 248
2024-01-06;07:20:57;091;332;python3 -m app.rabbit_publisher 332
2024-01-06;07:21:07;249;232;python3 -m app.rabbit_publisher 232
2024-01-06;07:21:17;438;309;python3 -m app.rabbit_publisher 309
2024-01-06;07:21:27;595;161;python3 -m app.rabbit_publisher 161
2024-01-06;07:21:37;738;134;python3 -m app.rabbit_publisher 134
2024-01-06;07:21:47;886;183;python3 -m app.rabbit_publisher 183
2024-01-06;07:21:58;035;255;python3 -m app.rabbit_publisher 255
2024-01-06;07:22:08;186;310;python3 -m app.rabbit_publisher 310
2024-01-06;07:22:18;344;307;python3 -m app.rabbit_publisher 307
2024-01-06;07:22:28;504;180;python3 -m app.rabbit_publisher 180
2024-01-06;07:22:38;650;135;python3 -m app.rabbit_publisher 135
2024-01-06;07:22:48;790;225;python3 -m app.rabbit_publisher 225
2024-01-06;07:22:58;939;195;python3 -m app.rabbit_publisher 195
2024-01-06;07:23:09;085;250;python3 -m app.rabbit_publisher 250
2024-01-06;07:23:19;239;261;python3 -m app.rabbit_publisher 261
2024-01-06;07:23:29;391;146;python3 -m app.rabbit_publisher 146
2024-01-06;07:23:39;533;136;python3 -m app.rabbit_publisher 136
2024-01-06;07:23:49;674;343;python3 -m app.rabbit_publisher 343
2024-01-06;07:23:59;834;298;python3 -m app.rabbit_publisher 298
2024-01-06;07:24:09;992;104;python3 -m app.rabbit_publisher 104
2024-01-06;07:24:20;127;221;python3 -m app.rabbit_publisher 221
2024-01-06;07:24:30;276;246;python3 -m app.rabbit_publisher 246
2024-01-06;07:24:40;438;214;python3 -m app.rabbit_publisher 214
2024-01-06;07:24:50;590;297;python3 -m app.rabbit_publisher 297
2024-01-06;07:25:00;745;247;python3 -m app.rabbit_publisher 247
2024-01-06;07:25:10;896;245;python3 -m app.rabbit_publisher 245
2024-01-06;07:25:21;047;160;python3 -m app.rabbit_publisher 160
2024-01-06;07:25:31;188;286;python3 -m app.rabbit_publisher 286
2024-01-06;07:25:41;342;200;python3 -m app.rabbit_publisher 200
2024-01-06;07:25:51;488;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:26:01;642;303;python3 -m app.rabbit_publisher 303
2024-01-06;07:26:11;799;274;python3 -m app.rabbit_publisher 274
2024-01-06;07:26:21;955;311;python3 -m app.rabbit_publisher 311
2024-01-06;07:26:32;114;248;python3 -m app.rabbit_publisher 248
2024-01-06;07:26:42;274;291;python3 -m app.rabbit_publisher 291
2024-01-06;07:26:52;430;278;python3 -m app.rabbit_publisher 278
2024-01-06;07:27:02;583;321;python3 -m app.rabbit_publisher 321
2024-01-06;07:27:12;739;170;python3 -m app.rabbit_publisher 170
2024-01-06;07:27:22;882;198;python3 -m app.rabbit_publisher 198
2024-01-06;07:27:33;041;327;python3 -m app.rabbit_publisher 327
2024-01-06;07:27:43;203;128;python3 -m app.rabbit_publisher 128
2024-01-06;07:27:53;345;287;python3 -m app.rabbit_publisher 287
2024-01-06;07:28:03;512;134;python3 -m app.rabbit_publisher 134
2024-01-06;07:28:13;653;161;python3 -m app.rabbit_publisher 161
2024-01-06;07:28:23;804;298;python3 -m app.rabbit_publisher 298
2024-01-06;07:28:33;963;209;python3 -m app.rabbit_publisher 209
2024-01-06;07:28:44;110;137;python3 -m app.rabbit_publisher 137
2024-01-06;07:28:54;253;239;python3 -m app.rabbit_publisher 239
2024-01-06;07:29:04;406;198;python3 -m app.rabbit_publisher 198
2024-01-06;07:29:14;563;328;python3 -m app.rabbit_publisher 328
2024-01-06;07:29:24;724;332;python3 -m app.rabbit_publisher 332
2024-01-06;07:29:34;889;106;python3 -m app.rabbit_publisher 106
2024-01-06;07:29:45;027;172;python3 -m app.rabbit_publisher 172
2024-01-06;07:29:55;173;177;python3 -m app.rabbit_publisher 177
2024-01-06;07:30:05;318;225;python3 -m app.rabbit_publisher 225
2024-01-06;07:30:15;470;208;python3 -m app.rabbit_publisher 208
2024-01-06;07:30:25;621;231;python3 -m app.rabbit_publisher 231
2024-01-06;07:30:35;771;334;python3 -m app.rabbit_publisher 334
2024-01-06;07:30:45;940;194;python3 -m app.rabbit_publisher 194
2024-01-06;07:30:56;101;339;python3 -m app.rabbit_publisher 339
2024-01-06;07:31:06;266;200;python3 -m app.rabbit_publisher 200
2024-01-06;07:31:16;415;261;python3 -m app.rabbit_publisher 261
2024-01-06;07:31:26;567;306;python3 -m app.rabbit_publisher 306
2024-01-06;07:31:36;725;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:31:46;881;184;python3 -m app.rabbit_publisher 184
2024-01-06;07:31:57;028;224;python3 -m app.rabbit_publisher 224
2024-01-06;07:32:07;178;172;python3 -m app.rabbit_publisher 172
2024-01-06;07:32:17;331;224;python3 -m app.rabbit_publisher 224
2024-01-06;07:32:27;480;215;python3 -m app.rabbit_publisher 215
2024-01-06;07:32:37;627;141;python3 -m app.rabbit_publisher 141
2024-01-06;07:32:47;888;264;python3 -m app.rabbit_publisher 264
2024-01-06;07:32:58;042;292;python3 -m app.rabbit_publisher 292
2024-01-06;07:33:08;204;214;python3 -m app.rabbit_publisher 214
2024-01-06;07:33:18;351;331;python3 -m app.rabbit_publisher 331
2024-01-06;07:33:28;514;110;python3 -m app.rabbit_publisher 110
2024-01-06;07:33:38;654;145;python3 -m app.rabbit_publisher 145
2024-01-06;07:33:48;821;210;python3 -m app.rabbit_publisher 210
2024-01-06;07:33:58;983;106;python3 -m app.rabbit_publisher 106
2024-01-06;07:34:09;119;348;python3 -m app.rabbit_publisher 348
2024-01-06;07:34:19;282;133;python3 -m app.rabbit_publisher 133
2024-01-06;07:34:29;423;120;python3 -m app.rabbit_publisher 120
2024-01-06;07:34:39;564;185;python3 -m app.rabbit_publisher 185
2024-01-06;07:34:49;709;248;python3 -m app.rabbit_publisher 248
2024-01-06;07:34:59;858;197;python3 -m app.rabbit_publisher 197
2024-01-06;07:35:10;006;157;python3 -m app.rabbit_publisher 157
2024-01-06;07:35:20;148;244;python3 -m app.rabbit_publisher 244
2024-01-06;07:35:30;300;246;python3 -m app.rabbit_publisher 246
2024-01-06;07:35:40;456;203;python3 -m app.rabbit_publisher 203
2024-01-06;07:35:50;605;325;python3 -m app.rabbit_publisher 325
2024-01-06;07:36:00;766;259;python3 -m app.rabbit_publisher 259
2024-01-06;07:36:10;925;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:36:21;090;125;python3 -m app.rabbit_publisher 125
2024-01-06;07:36:31;229;181;python3 -m app.rabbit_publisher 181
2024-01-06;07:36:41;392;260;python3 -m app.rabbit_publisher 260
2024-01-06;07:36:51;545;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:37:01;720;348;python3 -m app.rabbit_publisher 348
2024-01-06;07:37:11;908;146;python3 -m app.rabbit_publisher 146
2024-01-06;07:37:22;070;216;python3 -m app.rabbit_publisher 216
2024-01-06;07:37:32;244;340;python3 -m app.rabbit_publisher 340
2024-01-06;07:37:42;417;249;python3 -m app.rabbit_publisher 249
2024-01-06;07:37:52;575;166;python3 -m app.rabbit_publisher 166
2024-01-06;07:38:02;723;272;python3 -m app.rabbit_publisher 272
2024-01-06;07:38:12;890;124;python3 -m app.rabbit_publisher 124
2024-01-06;07:38:23;029;258;python3 -m app.rabbit_publisher 258
2024-01-06;07:38:33;191;328;python3 -m app.rabbit_publisher 328
2024-01-06;07:38:43;350;178;python3 -m app.rabbit_publisher 178
2024-01-06;07:38:53;494;182;python3 -m app.rabbit_publisher 182
2024-01-06;07:39:03;647;126;python3 -m app.rabbit_publisher 126
2024-01-06;07:39:13;788;284;python3 -m app.rabbit_publisher 284
2024-01-06;07:39:23;956;318;python3 -m app.rabbit_publisher 318
2024-01-06;07:39:34;193;318;python3 -m app.rabbit_publisher 318
2024-01-06;07:39:44;362;310;python3 -m app.rabbit_publisher 310
2024-01-06;07:39:54;524;163;python3 -m app.rabbit_publisher 163
2024-01-06;07:40:04;674;228;python3 -m app.rabbit_publisher 228
2024-01-06;07:40:14;871;137;python3 -m app.rabbit_publisher 137
2024-01-06;07:40:25;018;217;python3 -m app.rabbit_publisher 217
2024-01-06;07:40:35;250;192;python3 -m app.rabbit_publisher 192
2024-01-06;07:40:45;406;346;python3 -m app.rabbit_publisher 346
2024-01-06;07:40:55;585;168;python3 -m app.rabbit_publisher 168
2024-01-06;07:41:05;727;232;python3 -m app.rabbit_publisher 232
2024-01-06;07:41:15;901;282;python3 -m app.rabbit_publisher 282
2024-01-06;07:41:26;092;142;python3 -m app.rabbit_publisher 142
2024-01-06;07:41:36;230;285;python3 -m app.rabbit_publisher 285
2024-01-06;07:41:46;387;246;python3 -m app.rabbit_publisher 246
2024-01-06;07:41:56;537;162;python3 -m app.rabbit_publisher 162
2024-01-06;07:42:06;678;327;python3 -m app.rabbit_publisher 327
2024-01-06;07:42:16;838;194;python3 -m app.rabbit_publisher 194
2024-01-06;07:42:27;011;251;python3 -m app.rabbit_publisher 251
2024-01-06;07:42:37;162;334;python3 -m app.rabbit_publisher 334
2024-01-06;07:42:47;320;223;python3 -m app.rabbit_publisher 223
2024-01-06;07:42:57;468;225;python3 -m app.rabbit_publisher 225
2024-01-06;07:43:07;632;326;python3 -m app.rabbit_publisher 326
2024-01-06;07:43:17;813;176;python3 -m app.rabbit_publisher 176
2024-01-06;07:43:27;956;150;python3 -m app.rabbit_publisher 150
2024-01-06;07:43:38;119;236;python3 -m app.rabbit_publisher 236
2024-01-06;07:43:48;296;170;python3 -m app.rabbit_publisher 170
2024-01-06;07:43:58;449;132;python3 -m app.rabbit_publisher 132
2024-01-06;07:44:08;596;137;python3 -m app.rabbit_publisher 137
2024-01-06;07:44:18;913;314;python3 -m app.rabbit_publisher 314
2024-01-06;07:44:29;081;253;python3 -m app.rabbit_publisher 253
2024-01-06;07:44:39;232;133;python3 -m app.rabbit_publisher 133
2024-01-06;07:44:49;394;196;python3 -m app.rabbit_publisher 196
2024-01-06;07:44:59;541;157;python3 -m app.rabbit_publisher 157
2024-01-06;07:45:09;681;234;python3 -m app.rabbit_publisher 234
2024-01-06;07:45:19;831;285;python3 -m app.rabbit_publisher 285
2024-01-06;07:45:29;986;114;python3 -m app.rabbit_publisher 114
2024-01-06;07:45:40;135;153;python3 -m app.rabbit_publisher 153
2024-01-06;07:45:50;304;130;python3 -m app.rabbit_publisher 130
2024-01-06;07:46:00;444;264;python3 -m app.rabbit_publisher 264
2024-01-06;07:46:10;598;101;python3 -m app.rabbit_publisher 101
2024-01-06;07:46:20;731;252;python3 -m app.rabbit_publisher 252
2024-01-06;07:46:30;882;172;python3 -m app.rabbit_publisher 172
2024-01-06;07:46:41;028;298;python3 -m app.rabbit_publisher 298
2024-01-06;07:46:51;192;340;python3 -m app.rabbit_publisher 340
2024-01-06;07:47:01;355;150;python3 -m app.rabbit_publisher 150
2024-01-06;07:47:11;494;299;python3 -m app.rabbit_publisher 299
2024-01-06;07:47:21;651;204;python3 -m app.rabbit_publisher 204
2024-01-06;07:47:31;799;315;python3 -m app.rabbit_publisher 315
2024-01-06;07:47:41;965;113;python3 -m app.rabbit_publisher 113
2024-01-06;07:47:52;103;271;python3 -m app.rabbit_publisher 271
2024-01-06;07:48:02;260;250;python3 -m app.rabbit_publisher 250
2024-01-06;07:48:12;412;116;python3 -m app.rabbit_publisher 116
2024-01-06;07:48:22;551;188;python3 -m app.rabbit_publisher 188
2024-01-06;07:48:32;696;298;python3 -m app.rabbit_publisher 298
2024-01-06;07:48:42;854;146;python3 -m app.rabbit_publisher 146
2024-01-06;07:48:52;996;121;python3 -m app.rabbit_publisher 121
